"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","chi2","uncertainty [nm]"
103.0,1.0,121964.55834992736,40523.97401949591,144.49310617046814,2154.6645461137605,57.21575178456599,6.669851750435407,36.8946429425183,4.339781300101145
104.0,1.0,121965.22893521843,44586.006135564436,142.74172337782815,2266.7147949760274,57.38429084015838,6.507920071479758,36.205898536390414,4.0671532346805686
105.0,1.0,122300.14438636051,36495.92754313899,146.22266072818988,2101.4985705974645,56.27366686004459,6.215640446382176,34.77131886750367,4.354386636696899
106.0,1.0,122471.62510897701,32451.14043255165,145.1133663799687,2083.1355630681032,55.930784485720956,7.121020012333258,42.89087614523252,4.62123321158611
107.0,1.0,122640.37121633711,28411.028420730658,145.95943694013823,2236.1048950989307,55.77206378389161,7.009784564831973,46.21263972410277,4.386626310830296
108.0,1.0,122817.6094240132,24370.028586155076,144.34486372958946,2065.738064866086,54.54016319878013,6.3609759821495695,42.598124499414666,4.37311516044681
109.0,1.0,122985.53176360688,20323.337897953726,146.59569326296747,1879.0067142957148,52.9788733243105,5.616225125233194,32.44360266653707,4.532494091742227
110.0,1.0,123169.32802948024,16274.285731576298,145.39602207072315,2068.895171838636,55.37450660750377,7.5131767989265485,54.05624400182134,4.79029214828832
111.0,1.0,123341.64784395073,12244.579211834693,144.41584417330742,1895.8393674548172,56.134497789920445,6.968451706922645,49.60494260900107,4.872273196759267
112.0,1.0,123514.17773411768,8211.97566758721,147.98635177515956,2215.129328535477,55.1666319710193,7.718295600330073,56.95565466859017,4.7366846546016195
113.0,1.0,123685.64268884245,4182.178930268818,146.70093570792304,1935.0486712053578,57.34574331985316,7.911091631408197,61.48025505720436,5.26521149817733
114.0,1.0,125969.12986210418,44753.609368440135,149.7732552283774,2248.330342900697,56.57169216951465,6.89081913839694,44.46308941118549,4.4992720305253435
115.0,1.0,126130.007871705,40709.534203232404,144.89377919580542,2260.8394847782038,58.20505185947695,6.5193622280913015,40.744508616804204,4.164669045048911
116.0,1.0,126307.55631953628,36667.26609156957,144.4204161326452,2017.8273225574721,57.532499176648045,6.279922650722397,39.475322240974684,4.425861255545472
117.0,1.0,126475.03582238873,32620.916677972873,144.74261345129506,2049.23906467234,56.67742493407578,5.677692551593147,32.06688077841246,4.208796054162317
118.0,1.0,126655.76141909149,28574.655706925674,148.77967181383772,2441.3088473847088,56.765645341813624,7.685048539121815,55.40001736698436,4.423241465610975
119.0,1.0,126822.23338412165,24524.869565898167,149.29593866287823,1882.4709050326878,54.63306856043662,6.55862376887078,46.3283040515367,4.990206920349819
120.0,1.0,126984.73541890603,20484.993457533226,143.33855730203751,1955.6753555466303,57.97258605893721,6.41829636887875,40.539387824115586,4.523861653318952
121.0,1.0,127161.35430008917,16445.73396813382,145.09337801138986,2273.371921319806,56.548245099820136,6.779301647005023,43.23483397211966,4.229642033719084
122.0,1.0,127336.94556834204,12409.873157193368,144.2625569066922,1722.240838489948,56.36041060531746,5.757636235792611,35.95232785805706,4.766997389052499
123.0,1.0,127510.31614727614,8366.08716855496,146.69080930097948,1902.6884515798693,56.810172015458676,6.811951469259589,49.77673150215909,4.91597203242606
124.0,1.0,127692.34014970745,4329.645909810697,146.9607554294531,1838.274815350625,57.24934137846171,6.52781873844881,44.890644312661784,4.951221126616675
125.0,1.0,129991.27352244534,44905.46209686933,142.06400963803884,2269.3376916334596,57.59164903314844,7.220681016057098,39.825643325219275,4.23121458317143
126.0,1.0,130151.69477731234,40875.07951614996,138.72871438172183,1880.8057810614928,57.93397962260754,5.470765014038381,29.202636873808412,4.156680310243004
127.0,1.0,130324.27352024133,36814.839244944844,139.46528933635432,1770.510518308105,57.05115301277542,5.284536550357999,26.193894207091894,4.307664864759882
128.0,1.0,130503.94264468204,32764.791229446328,137.8671733733057,1867.0283207335963,57.0420280547605,4.745645757671707,24.063963377201002,3.945742575025454
129.0,1.0,130674.17999516572,28727.04365891653,145.65228279782505,2183.0008267777735,56.497378904617094,6.892653025832049,38.15568281681682,4.415812893395043
130.0,1.0,130842.36989898782,24687.461026887926,141.34393219248759,2237.238847352304,57.588169440875,7.725956809123908,44.202441143466665,4.389421341424857
131.0,1.0,130997.42088668552,20635.604564875994,146.53410582870615,1750.438650023319,56.4718507856713,4.113824182867521,22.06172950636601,4.258195940890151
132.0,1.0,131186.10187424888,16586.246584690416,141.1204751408535,1965.2149807148537,56.69763343263674,5.888384756939439,30.813380495022606,4.24766579477526
133.0,1.0,131370.2359444341,12550.527423148053,142.82286223385543,2109.272564726132,57.06221161278117,7.234092206560034,41.53577933186709,4.507195219147379
134.0,1.0,131543.13907545284,8520.656438054531,138.70756190131618,1840.9476953539286,56.459933003380215,5.573328289568704,29.292039307006775,4.248023304096911
135.0,1.0,131704.58434597563,4474.391280893806,140.01399106369834,2342.4844248612176,58.540218189797216,7.965734416610048,48.68672955878474,4.246185696399883
136.0,1.0,134039.78862793278,45067.03531874049,138.86861651230421,2169.7929500960718,56.39211516877667,6.454593296481528,27.66865422795862,4.023425609227952
137.0,1.0,134212.5102173591,41024.578341590954,148.5006044738784,2000.4292358740722,55.41787631994076,6.446836226738333,30.442614179792862,4.692424105301153
138.0,1.0,134377.06523115071,36972.71193570846,139.82823409574593,2079.2251735541217,56.58049809346902,5.108093394570014,19.835738418466242,3.8315504254235457
139.0,1.0,134561.9833745328,32932.1552475173,135.52411696803134,1892.9219401170906,56.99011609665631,6.022003990044481,25.536534437829832,4.162577564429916
140.0,1.0,134737.61247426213,28884.55780689423,139.9095913501709,2183.3868437269466,55.74234914721185,4.7964924826685,17.285498049116942,3.6425250001163687
141.0,1.0,134909.48489720133,24842.40641608212,138.57651464196098,2402.3832171693903,56.58858358467533,6.389231603358188,29.529356857176605,3.7190128343235913
142.0,1.0,135087.43387608454,20783.406502873935,148.75836839263502,2148.6790528937067,55.51105197910202,7.31568815059421,38.18592801578817,4.749642319100208
143.0,1.0,135255.62937641493,16753.94050270605,138.9096119538252,2282.072670461745,55.98757645372122,7.397903363912945,34.40211810370749,4.126074318306741
144.0,1.0,135427.01173713114,12707.047825690619,135.13079475655272,1835.0337890798776,55.81647969126943,4.50588161099563,17.428570542491826,3.8309627556797525
145.0,1.0,135593.28870111323,8675.816060319505,141.25916336534962,2102.26960223701,55.07080825018551,6.148961792442131,27.299805743117183,4.1287657178123585
146.0,1.0,135777.3645125432,4630.556534351862,138.18655464932866,2024.3139097959884,55.97934920679621,6.006365915260388,27.618325340073376,4.07419201381859
148.0,1.0,138121.9486167456,45233.50164877437,136.63871416234772,1911.0720570156757,63.68314914631698,11.242545100894821,127.84436815095404,5.945908944765109
149.0,1.0,138298.43525316488,41178.32489967625,139.09654919456287,2201.4778658773475,56.18512952245633,6.704197012673367,27.754971703182886,4.056774776829389
150.0,1.0,138473.1960257855,37125.78226317049,138.05165261932916,2353.1893272355537,55.748814512276354,4.444412688233716,15.105589414103104,3.3494089302675576
151.0,1.0,138644.53183178138,33078.294299070636,140.08153780239599,2177.954080775858,56.14158073291949,6.626159701239519,26.91355880236974,4.108001170175865
152.0,1.0,138815.60504338317,29038.601464013947,151.00279299450605,2261.184661266382,54.957304082056936,8.075793452549933,41.69917732313315,4.930009451071544
153.0,1.0,138993.91199385872,24993.8707726678,138.0609162516748,2262.5630246129763,56.786408869601146,6.364552903167444,23.436416880512258,3.8524585841412406
154.0,1.0,139171.37283115333,20952.035966041978,138.36016891460366,2466.2419161388875,56.14925273524199,6.8159129453564935,26.935146855821355,3.7396645354554936
155.0,1.0,139339.57370658178,16899.30830202479,138.4095394220038,2095.7354416931144,55.110027801418155,6.598881080186899,28.100790712062285,4.144854229822449
156.0,1.0,139517.73612865648,12864.950562146829,138.5945741401478,2007.5221971878732,54.71747785070779,4.706580669375717,18.64573045048789,3.7792749856016687
157.0,1.0,139685.14505945786,8835.614318247468,140.76612594062715,2249.3589028733973,54.4461460681277,5.225401444623002,20.458928064779176,3.695764602476073
158.0,1.0,139856.61192070335,4792.37769300053,138.60874649609462,2028.1051906099112,54.99899560041395,7.365996607576958,34.94167331003849,4.4814836703308325
